 name, category,description, lat,lng
 Петлино, village,,41.60750,25.35000
 Петокладенци, village,,43.52194,25.11111
 Петревене, village,,43.15833,24.14750
 Петрелик, village,,41.48500,23.86389
 Петрино, village,,43.05028,26.45889
 Петрич, village,,42.59917,24.01111
 Петров дол, village,,43.23139,27.46056
 Петров дол, village,,41.47500,24.99056
 Петрово, village,,41.43806,23.50500
 Петрово, village,,42.29278,25.63861
 Петровци, village,,42.92389,25.23472
 Петърница, village,,43.32556,24.47306
 Петърч, village,,42.84222,23.14472
 Пецовци, village,,42.91722,25.26722
 Печеница, village,,43.70583,26.93667
 Печинска, village,,41.46722,24.96722
 Пещера, village,,41.54472,24.69722
 Пещерна, village,,43.07833,24.24917
 Пещерско, village,,42.75000,27.33306
 Пиперево, village,,42.28722,23.11306
 Пиперица, village,,41.41083,23.43917
 Пиперково, village,,43.53917,25.58111
 Пирамидата, village,,42.82278,25.63944
 Пиргово, village,,43.73306,25.86722
 Пирин, village,,41.54444,23.56028
 Пиринец, village,,43.20583,26.18667
 Пирне, village,,42.67778,27.19611
 Писанец, village,,43.66917,26.17750
 Писаница, village,,41.59278,24.75000
 Писарево, village,,43.15806,25.79056
 Писарево, village,,43.48528,27.30861
 Писарово, village,,43.41389,24.27639
 Питово, village,,42.42611,26.19222
 Пишурка, village,,43.65278,23.25389
 Пищане, village,,42.82361,22.86417
 Пищигово, village,,42.25000,24.43306
 Пиявец, village,,41.48111,25.47278
 Плазище, village,,41.52639,25.33111
 Плаково, village,,42.97889,25.68389
 Плана, village,,42.48722,23.40917
 Планинец, village,,41.50111,25.92306
 Планиница, village,,42.88917,27.15278
 Планиница, village,,42.60056,22.87972
 Планиново, village,,41.95667,26.37694
 Планинско, village,,41.75500,24.99611
 Планинци, village,,42.84278,25.53333
 Планинци, village,,41.57972,24.96778
 Плачка, village,,43.01806,25.42944
 Плевун, village,,41.45583,26.01750
 Плетена, village,,41.63889,23.95833
 Плешинци, village,,41.53556,25.46917
 Пловдивци, village,,41.41667,24.80000
 Пловка, village,,41.40167,25.47194
 Плодовитово, village,,42.17361,25.20917
 Плоска могила, village,,42.43306,25.81722
 Плоски, village,,41.64472,23.26667
 Плъстина, village,,43.06222,26.61889
 Победа, village,,43.50167,24.54889
 Победа, village,,42.42500,26.64583
 Побит камък, village,,41.82556,23.88528
 Побит камък, village,,43.66722,26.55000
 Побък, village,,42.77111,25.36667
 Повалиръж, village,,42.83611,22.89361
 Повет, village,,41.65139,25.40278
 Подайва, village,,43.67222,26.91611
 Подвис, village,,42.83833,26.84611
 Подвис, village,,41.56889,24.83333
 Подвръх, village,,41.50000,25.30000
 Подгорец, village,,42.83417,27.40361
 Подгорие, village,,42.37500,23.77000
 Подгорица, village,,43.30556,26.47000
 Подгумер, village,,42.80278,23.40333
 Подем, village,,43.53889,24.58611
 Подкова, village,,41.40000,25.40000
 Подкрепа, village,,41.92056,25.67750
 Подлес, village,,43.86333,26.84778
 Подрумче, village,,41.43000,25.71806
 Подслон, village,,43.67417,27.51222
 Подслон, village,,42.47222,25.87028
 Пожарево, village,,44.05056,26.70917
 Пожарево, village,,42.75556,23.12861
 Пожерник, village,,42.93306,25.63306
 Поибрене, village,,42.50306,24.00000
 Покрайна, village,,44.03222,22.90306
 Покрован, village,,41.54694,26.05083
 Покровник, village,,41.98417,23.05278
 Полена, village,,41.84611,23.10639
 Поленица, village,,41.56611,23.29750
 Полето, village,,41.86028,23.14639
 Поликраище, village,,43.18306,25.61722
 Полковник Желязово, village,,41.46806,25.67361
 Полковник Иваново, village,,43.68194,27.62778
 Полковник Ламбриново, village,,44.04722,27.16417
 Полковник Савово, village,,43.71000,27.40306
 Полковник Серафимово, village,,41.53306,24.78306
 Полковник Таслаково, village,,43.78000,27.21306
 Полковник Чолаково, village,,43.93806,27.55417
 Полски Градец, village,,42.18806,26.11222
 Полски Сеновец, village,,43.30000,25.60000
 Полски извор, village,,42.45000,27.30000
 Полско Косово, village,,43.42278,25.65278
 Полско Пъдарево, village,,42.45833,26.08806
 Поляна, village,,44.05861,26.98028
 Поляна, village,,41.42806,24.74750
 Поляна, village,,42.30167,26.82111
 Полянец, village,,41.48306,25.35000
 Поляново, village,,42.71528,27.17694
 Поляново, village,,41.96889,25.81972
 Полянци, village,,42.42056,23.73361
 Поляците, village,,42.98472,27.12222
 Помеждин, village,,43.37833,22.98833
 Помен, village,,43.46722,25.98306
 Помощица, village,,43.47333,26.33361
 Помощник, village,,42.05111,26.05111
 Понор, village,,42.92333,23.13806
 Попари, village,,42.92028,25.34111
 Попгергевци, village,,42.88278,25.56444
 Попгруево, village,,43.74056,27.48306
 Попина, village,,44.11722,26.95000
 Попинци, village,,42.42333,24.28056
 Попица, village,,43.43306,23.95000
 Попкралево, village,,43.98306,27.37306
 Поповец, village,,41.70556,25.64167
 Поповица, village,,42.13889,25.05556
 Попово, village,,42.20556,26.73889
 Поповци, village,,42.88306,25.68583
 Поповци, village,,42.90000,25.27500
 Поповци, village,,42.53028,23.69167
 Поповяне, village,,42.42278,23.35000
 Попрелка, village,,41.53583,24.63861
 Попрусаново, village,,43.90000,27.41722
 Попрусевци, village,,42.94139,25.98028
 Попска, village,,42.96444,25.99722
 Попска, village,,42.87750,25.07500
 Попско, village,,41.55222,25.85306
 Пороище, village,,43.48861,26.57000
 Порой, village,,42.75000,27.55000
 Поройна, village,,42.03889,25.13861
 Поройно, village,,43.84444,27.11722
 Поройно, village,,43.11722,26.23306
 Пороминово, village,,42.07556,23.08306
 Портитовци, village,,43.48861,23.36111
 Посабина, village,,43.32833,26.11722
 Посев, village,,43.86722,27.42278
 Постник, village,,41.58000,25.56111
 Поток, village,,42.76722,25.36722
 Потока, village,,41.47278,24.60556
 Потоп, village,,42.75000,23.66722
 Поточарка, village,,41.60833,25.67556
 Поточе, village,,41.54389,25.31639
 Поточница, village,,41.61806,25.68000
 Поцърненци, village,,42.49139,22.88861
 Правда, village,,43.16111,25.68389
 Правда, village,,43.87306,27.00000
 Правдино, village,,42.41722,26.93306
 Правдолюб, village,,41.59611,25.14556
 Правенци, village,,43.43306,27.07139
 Правешка Лакавица, village,,42.95139,23.90194
 Правище, village,,42.33306,24.55694
 Право бърдо, village,,41.43861,23.08472
 Православ, village,,42.33778,25.14861
 Православен, village,,42.04444,25.23917
 Прахали, village,,42.91306,25.27861
 Превала, village,,43.46889,22.86194
 Преколница, village,,42.27139,22.48972
 Прекръсте, village,,42.97694,22.92750
 Прелез, village,,43.81917,26.68944
 Прелом, village,,43.07583,24.84361
 Преображенци, village,,42.79417,27.33139
 Пресека, village,,41.38861,25.17917
 Преселец, village,,43.11722,26.65000
 Преселка, village,,43.43306,27.28306
 Пресиян, village,,43.21722,26.38306
 Преславен, village,,42.40972,25.74583
 Преславец, village,,41.97917,25.88306
 Преславци, village,,43.92333,26.70000
 Пресока, village,,41.42556,25.08278
 Престой, village,,42.84167,25.50833
 Пресяк, village,,43.38861,26.73583
 Пресяка, village,,43.15417,24.77139
 Прибой, village,,42.49722,22.91722
 Прилеп, village,,42.85000,26.93306
 Прилепци, village,,41.63306,25.35000
 Припек, village,,42.84694,27.40000
 Припек, village,,41.46167,25.18333
 Присад, village,,42.37750,27.38306
 Присадец, village,,41.89444,26.53444
 Присово, village,,43.04722,25.65278
 Присойна, village,,43.17278,26.24694
 Пристое, village,,43.65000,27.08306
 Пробуда, village,,43.28500,26.64417
 Проглед, village,,41.67750,24.71444
 Прогрес, village,,41.49611,25.40806
 Продановци, village,,42.86917,25.67194
 Продановци, village,,42.87722,25.28444
 Продановци, village,,42.34861,23.52000
 Пролаз, village,,43.17306,26.50306
 Пролеша, village,,42.77889,23.15000
 Пролом, village,,42.51722,24.88306
 Пропаст, village,,41.64028,25.39444
 Просена, village,,43.86722,26.17278
 Просеник, village,,42.80000,27.45000
 Просторно, village,,43.64583,26.48194
 Професор Златарски, village,,43.76806,27.32556
 Професор Иширково, village,,44.00000,27.16333
 Прохлада, village,,43.69667,27.13139
 Проход, village,,42.33028,27.06306
 Прохорово, village,,42.35417,26.20417
 Пряпорец, village,,41.75361,25.35306
 Пряпорец, village,,42.46389,25.53528
 Птичар, village,,41.45833,25.37750
 Птичево, village,,43.04444,26.28306
 Пудрия, village,,43.32278,23.42639
 Пушево, village,,43.07139,25.47306
 Пчела, village,,42.18306,26.47361
 Пчелари, village,,41.64167,25.68639
 Пчеларово, village,,41.78500,25.36667
 Пчелин, village,,42.88444,26.77333
 Пчелин, village,,42.35000,23.80611
 Пчелина, village,,43.61167,26.93306
 Пчелиново, village,,42.70861,25.72194
 Пчелище, village,,43.03722,25.71806
 Пчелник, village,,43.77000,27.61306
 Пчелно, village,,43.08139,26.23028
 Пшеничево, village,,42.37278,25.87000
 Пъдарево, village,,42.72917,26.66778
 Пъдарино, village,,43.02194,26.44167
 Пъдарско, village,,42.34722,24.89583
 Пъдарци, village,,41.68139,25.25889
 Пънчево, village,,42.27611,27.15472
 Първан, village,,43.03889,26.44444
 Първенец, village,,42.07139,24.66444
 Първенец, village,,42.43306,26.85000
 Първенци, village,,41.42139,25.22889
 Първица, village,,41.37556,25.36444
 Първомай, village,,41.40778,23.13500
 Първомайци, village,,43.15278,25.65556
 Пърличево, village,,43.28583,23.30278
 Пъровци, village,,42.95389,25.60000
 Пъртевци, village,,42.84917,25.24278
 Пъстрен, village,,42.25000,25.75000
 Пъстрово, village,,42.43306,25.35278
 Пъстрогор, village,,41.84167,26.19722
 Пъстроок, village,,41.46500,25.93833
 Пътниково, village,,41.68306,25.65000
 Пясъчево, village,,42.10556,25.86444
 Рабово, village,,41.62272,25.66475
 Равен, village,,41.54417,25.49083
 Равна, village,,43.21722,27.35000
 Равна, village,,43.38694,22.95917
 Равна, village,,43.04661,23.01078
 Равна гора, village,,42.36250,27.54167
 Равна гора, village,,41.86861,26.34444
 Равнец, village,,42.51722,27.25000
 Равнил, village,,41.53056,24.97750
 Равнината, village,,41.48006,24.78658
 Равнища, village,,41.54375,24.90950
 Равнище, village,,42.99467,24.04808
 Равно нивище, village,,41.49444,24.95889
 Равно поле, village,,42.66722,23.52778
 Равно село, village,,42.98583,26.19500
 Равно, village,,43.70139,26.45167
 Равново, village,,43.03306,25.92278
 Равногор, village,,41.95000,24.36722
 Радан войвода, village,,43.54167,27.39056
 Раданово, village,,43.34722,25.63889
 Радево, village,,42.41722,26.05639
 Радевци, village,,42.80139,25.49861
 Радецки, village,,42.28306,26.11722
 Радибош, village,,42.55000,22.86389
